playerID,BatG,BatAB,BatR,BatH,Bat2B,Bat3B,BatHR,BatRBI,BatSB,BatCS,BatBB,BatSO,BatIBB,BatHBP,BatSH,BatSF,BatGIDP,FieldG,FieldGS,FieldInnOuts,FieldPO,FieldA,FieldE,FieldDP,FieldPB,FieldWP,FieldSB,FieldCS,FieldZR,PitchW,PitchL,PitchG,PitchGS,PitchCG,PitchSHO,PitchSV,PitchIPouts,PitchH,PitchER,PitchHR,PitchBB,PitchSO,PitchBAOpp,PitchERA,PitchIBB,PitchWP,PitchHBP,PitchBK,PitchBFP,PitchGF,PitchR,PitchSH,PitchSF,PitchGIDP,allStarCount,AllStar_MVP,Babe_Ruth_Award,Cy_Young_Award,Gold_Glove_Award,DH_Award,Pitching_Crown,Relief_Award,ROY_Award,Silver_Slugger,Batting_Crown,World_Series_MVP,AL_MVP,NL_MVP,inducted
daviscu01,449,813,70,165,17,0,11,81,1,0,28,176,0,0,63,0,19,429,0,0,146,616,21,39,0,0,0,0,0,158,131,429,281,141,24,33,6975,2459,884,142,479,684,4.1499999999999995,63.75,0,20,47,2,9752,111,1033,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daviser01,1626,5321,938,1430,239,26,282,934,349,66,740,1398,59,33,3,50,112,1432,1331,34831,3107,60,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0
davisge01,2368,9031,1539,2660,451,163,73,1437,616,0,870,180,0,75,175,0,0,2359,0,0,5219,6417,802,737,0,0,0,0,0,0,1,3,0,0,0,1,12,8,7,0,3,4,0.4,15.75,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
davisha01,1755,6653,1001,1841,361,145,75,951,285,2,525,45,0,59,142,0,0,1742,0,0,15866,1020,385,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davisma01,625,167,16,26,3,4,1,9,1,1,8,54,0,0,24,0,0,624,85,3435,29,151,16,10,0,0,0,0,0,51,84,624,85,4,2,96,3435,1068,530,129,534,1007,4.5200000000000005,84.22,63,63,28,12,4955,265,582,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
davissp01,1458,4255,388,1312,244,22,77,647,6,0,386,326,0,22,50,0,100,1289,0,0,4423,688,84,101,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davisto02,1999,7223,811,2121,272,35,153,1052,136,59,381,754,66,32,35,68,219,1445,1323,34042,2429,326,102,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dawsoan01,2627,9927,1373,2774,503,98,438,1591,314,109,589,1509,143,111,24,118,217,2323,2303,60162,5158,157,93,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,1,4,0,0,0,1,1
dayle99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
deandi01,325,717,76,161,23,4,8,76,5,0,9,104,0,1,39,0,12,317,0,0,76,283,15,15,0,0,0,0,0,150,83,317,230,154,26,30,5902,1919,661,95,453,1163,3.03,47.24,0,12,27,5,8171,76,774,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1
decindo01,1649,5809,778,1505,312,29,237,879,58,48,618,904,57,21,22,64,177,1627,1543,40737,1483,3344,206,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
delahed01,1835,7505,1599,2596,522,185,101,1464,455,0,741,244,0,94,49,0,0,1857,0,0,6071,1058,434,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
delgaca01,2035,7283,1241,2038,483,18,473,1512,14,8,1109,1745,186,172,0,93,152,1827,1813,47952,15236,1067,131,1496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
dempsri01,1766,4692,525,1093,223,12,96,471,20,19,592,736,13,18,63,42,131,1662,1353,37345,7402,771,100,114,61,329,770,507,24,0,0,2,0,0,0,0,6,3,1,0,1,0,0.33,4.5,0,0,0,0,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
dennyje01,1237,4946,714,1286,238,76,74,667,130,0,173,602,0,15,0,0,0,1244,0,0,2251,2693,609,196,1,0,0,0,0,0,0,1,0,0,0,0,12,5,4,1,4,1,0.27,9,0,3,0,0,22,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dennyjo01,326,570,44,97,9,2,0,29,9,5,19,164,0,1,63,3,4,325,322,6446,179,451,32,46,0,0,0,0,0,123,108,325,322,62,18,0,6446,2093,856,137,778,1146,3.5500000000000003,48.23,49,68,54,12,9077,0,967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dentbu01,1392,4512,451,1114,169,23,40,423,17,29,328,349,9,15,121,49,79,1388,1344,35332,2122,4335,156,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
derripa01,579,1260,70,220,30,3,2,102,0,0,16,219,0,2,77,0,27,579,0,0,153,656,26,30,0,0,0,0,0,223,212,579,445,251,32,29,10935,3912,1401,158,761,1507,4.38,56.5,0,50,32,2,15391,98,1652,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deshaji01,258,373,13,33,0,0,0,12,0,1,23,186,0,0,44,0,3,257,253,4575,45,205,14,7,0,0,0,0,0,84,95,257,253,15,6,0,4575,1434,702,179,575,951,3.5399999999999996,73.68,39,19,27,35,6432,1,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dickebi01,1789,6300,930,1969,343,72,202,1209,37,29,678,289,0,31,51,0,49,1708,0,0,7965,954,108,137,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dierkla01,357,789,38,107,14,0,4,46,0,0,12,272,0,1,70,4,16,356,329,7000,152,287,23,16,0,0,0,0,0,139,123,356,329,106,25,1,7001,2130,857,184,711,1493,3.38,47.17,43,104,50,10,9661,10,948,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dihigma99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dimagdo01,1399,5640,1046,1680,308,57,87,618,100,62,750,571,0,31,57,0,107,1373,0,0,3859,147,89,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dimagjo01,1736,6821,1390,2214,389,131,361,1537,30,9,790,369,0,46,14,0,130,1722,0,0,4529,153,105,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,1
dinnebi01,417,1143,99,219,18,5,1,60,29,0,80,0,0,12,36,0,0,401,0,0,160,800,60,19,0,0,0,0,0,170,177,391,352,306,23,7,9224,2957,1029,78,829,1127,3.3099999999999996,41.25,0,68,77,5,7197,35,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disarga01,1086,3744,444,966,186,20,28,355,47,44,154,306,0,36,77,21,105,1081,1066,28179,1648,3197,131,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doakbi01,453,905,40,115,15,5,1,30,0,0,30,332,0,2,71,0,0,453,0,0,103,934,43,33,0,0,0,0,0,169,157,453,368,162,34,16,8348,2676,920,71,851,1014,4.710000000000001,62.23,0,38,65,4,11582,63,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dobsopa01,414,317,13,39,4,0,0,12,0,1,11,102,0,1,47,0,8,414,279,6361,142,289,19,14,0,0,0,0,0,122,129,414,279,74,14,19,6361,2043,833,197,665,1301,3.02,44.41,76,51,26,5,8872,51,939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dobyla01,1533,5348,960,1515,243,52,253,970,47,36,871,1011,19,38,20,25,97,1448,619,16141,3640,93,64,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
doerrbo01,1865,7093,1094,2042,381,89,223,1247,54,64,809,608,0,11,115,0,182,1852,0,0,4928,5710,214,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
donlimi01,1049,3854,669,1282,176,97,51,543,213,0,312,39,0,20,96,0,0,970,0,0,2416,165,176,60,0,0,0,0,0,0,1,4,1,0,0,0,49,16,13,1,14,6,0.51,7.63,0,0,1,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donovbi01,459,1302,142,251,30,11,7,93,36,0,77,6,0,6,55,0,0,444,0,0,385,684,65,29,0,0,0,0,0,186,139,378,327,289,35,8,8894,2631,886,30,1059,1552,4.32,50.89,0,69,91,0,12477,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dooinre01,1290,4004,333,961,139,31,10,344,133,2,155,87,0,20,92,0,0,1219,0,0,5535,1597,322,123,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downial01,409,717,36,91,12,3,2,51,0,0,37,293,0,0,53,2,15,405,317,6808,72,368,18,23,0,0,0,0,0,123,107,405,317,73,24,3,6805,1946,811,177,933,1639,3.9099999999999997,63.94,32,77,31,11,9539,37,938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downibr01,2344,7853,1188,2099,360,28,275,1073,50,44,1197,1127,55,129,60,70,197,1460,1364,35472,4881,373,51,33,26,119,519,264,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doyleja01,1564,6039,971,1806,315,64,26,968,516,0,437,132,0,49,41,0,0,1582,0,0,11493,1489,546,676,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doylela01,1766,6509,960,1887,299,123,74,793,298,27,625,274,0,53,195,0,0,1728,0,0,3635,4655,443,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
drabedo01,412,716,42,119,17,3,2,46,0,1,17,207,0,7,66,2,5,398,387,7605,266,342,29,20,0,0,0,0,0,155,134,398,387,53,21,0,7605,2448,1052,246,704,1594,2.9299999999999997,51.46,56,80,53,6,10518,4,1141,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dreyfba99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dropowa01,1288,4124,478,1113,168,22,152,704,5,6,328,582,12,24,22,23,166,1177,500,13540,9173,674,84,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
drysddo01,547,1169,96,218,26,7,29,113,0,2,60,370,0,5,69,6,34,518,465,10296,188,686,59,55,0,0,0,0,0,209,166,518,465,167,49,6,10296,3084,1124,280,855,2486,3.36,42.66,123,82,154,10,14097,34,1292,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1
duffyhu01,1737,7042,1552,2282,325,119,106,1302,574,0,662,211,0,29,94,0,0,1726,0,0,3445,345,247,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
duganjo01,1447,5410,665,1516,277,46,42,571,37,28,250,419,0,42,177,0,0,1407,0,0,1906,3007,276,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dunlafr01,965,3974,759,1159,224,53,41,366,85,0,283,263,0,7,0,0,0,969,0,0,2912,3172,499,513,0,0,0,0,0,0,0,2,0,0,0,1,8,6,2,0,0,2,0.5,18,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dunnja01,490,1622,197,397,54,10,1,164,55,0,83,0,0,14,53,0,0,477,0,0,574,910,150,72,0,0,0,0,0,64,59,142,118,103,3,3,3230,1217,492,30,334,171,2.5900000000000003,55.32,0,15,54,0,21,21,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dunstsh01,1814,5927,736,1597,292,62,150,668,212,82,203,1000,44,41,56,49,98,1657,1487,38688,2722,3808,215,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
durhara01,1975,7408,1249,2054,440,79,192,875,273,97,820,1201,34,72,55,68,151,1844,1800,47137,3506,4926,181,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
durocle01,1637,5350,575,1320,210,56,24,567,31,5,377,480,0,18,82,0,109,1608,0,0,3275,4680,325,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dyeje01,1763,6487,984,1779,363,25,325,1072,46,26,597,1308,40,63,2,65,184,1696,1649,43394,3275,97,65,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0
dyered01,129,157,31,35,7,3,2,13,3,1,10,14,0,0,4,0,0,78,0,0,31,69,7,2,0,0,0,0,0,15,15,69,23,10,2,3,768,316,135,11,96,63,2.05,44.87,0,5,13,0,1145,35,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dykesji01,2282,8046,1108,2256,453,90,108,1071,70,55,958,850,0,115,228,0,0,2276,0,0,4901,5139,429,731,0,0,0,0,0,0,0,2,0,0,0,1,6,2,1,0,1,0,0.33,4.5,0,0,0,0,8,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dykstle01,1278,4559,802,1298,281,43,81,404,285,72,640,503,50,31,25,27,39,1221,1110,29749,3107,58,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
earnsge01,319,704,61,162,29,4,3,70,1,0,20,125,0,2,44,0,5,319,0,0,71,371,30,17,0,0,0,0,0,127,93,319,249,115,18,12,5746,1981,933,142,809,1002,3.0500000000000003,55.31,0,55,25,2,8465,45,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eckerde01,1073,181,9,24,3,0,3,12,0,0,9,84,0,0,5,1,1,1071,361,9857,208,365,31,20,0,0,0,0,0,197,171,1071,361,100,20,390,9857,3076,1278,347,738,2401,5.640000000000001,86.76,91,28,75,16,13534,577,1382,0,0,0,6,0,0,1,0,0,0,2,0,0,0,0,2,0,1
eckstda01,1311,5041,701,1414,232,20,35,392,123,45,376,418,3,143,106,39,88,1256,1224,32027,1905,3390,98,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
edmonji01,2011,6858,1251,1949,437,25,393,1199,67,50,998,1729,91,49,10,65,122,1924,1806,47273,4929,160,58,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,1,0,0,0,0,0
edwarha01,735,2191,285,613,116,41,51,276,9,22,208,264,0,2,8,0,30,560,0,0,1039,34,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwarjo01,1470,4577,430,1106,202,32,81,524,15,23,465,635,118,16,31,43,77,1392,1268,34055,8925,703,82,105,102,464,579,373,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ehmkeho01,429,1009,71,210,38,6,0,73,5,1,26,111,0,0,53,0,0,427,0,0,143,853,44,35,0,0,0,0,0,166,166,427,339,199,20,14,8462,2873,1174,103,1042,1030,14.109999999999998,68.89,0,28,137,8,12110,70,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eisenji01,1422,3995,492,1160,221,39,52,477,105,38,324,435,47,8,22,42,75,1136,871,24328,2245,57,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elberki01,1292,4561,647,1235,169,56,10,535,213,0,427,4,0,165,119,0,0,1265,0,0,2681,3774,538,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elliobo01,1978,7141,1064,2061,382,94,170,1195,60,2,967,604,0,16,66,0,187,1906,0,0,2519,2790,261,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ellioju01,253,416,26,68,11,0,4,37,0,0,21,121,0,1,6,0,2,252,0,0,32,160,16,10,0,0,0,0,0,63,74,252,144,51,8,12,3620,1338,569,70,414,453,3.24,82.74,0,18,25,7,5276,63,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ellisdo01,388,489,42,65,4,0,0,23,4,0,27,201,0,0,44,0,3,345,317,6384,173,287,23,26,0,0,0,0,0,138,119,345,317,71,14,1,6383,2067,817,140,674,1136,4.21,61.46,66,45,44,9,8978,10,958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ennisde01,1903,7254,985,2063,358,69,288,1284,45,19,597,719,23,31,20,38,212,1841,670,17440,3629,150,121,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ensje01,67,186,25,54,8,4,1,24,5,0,7,16,0,2,10,0,0,50,0,0,149,85,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erskica01,360,588,51,92,11,0,1,31,0,0,12,120,0,2,31,3,8,335,113,2487,105,262,20,20,0,0,0,0,0,122,78,335,216,71,14,13,5156,1637,763,199,646,981,3.06,51.86,13,38,16,1,7270,61,830,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erstada01,1654,6024,913,1697,316,33,124,699,179,58,475,939,46,37,36,43,87,1514,1381,36723,6965,370,33,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0
evansbi99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
evansda01,2687,8973,1344,2223,329,36,414,1354,98,68,1605,1410,141,35,34,90,133,2404,2217,59273,7964,3929,329,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evansdw01,2606,8996,1470,2446,483,73,385,1384,78,59,1391,1697,60,53,52,77,227,2289,2169,57951,5450,228,78,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,2,0,0,0,0,0
eversjo01,1784,6137,919,1659,216,70,12,538,324,8,778,142,0,39,256,0,0,1776,0,0,3806,5215,447,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ewingbu01,1315,5363,1129,1625,250,178,71,883,354,0,392,294,0,9,6,0,0,1345,0,0,6355,1782,572,283,360,0,0,0,0,2,3,9,4,4,0,0,141,55,18,2,23,23,11.52,25.25,0,3,1,1,224,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
faberre01,670,1269,98,170,21,2,3,70,7,0,169,479,0,8,104,0,0,669,0,0,130,1108,71,33,0,0,0,0,0,254,213,669,483,273,29,28,12260,4106,1430,111,1213,1471,5.280000000000001,64.5,0,52,103,2,17360,134,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
facero01,853,194,9,31,3,0,0,7,0,0,2,47,0,0,18,0,3,848,14,3773,104,212,14,15,0,0,0,0,0,104,95,848,27,6,0,193,4125,1347,531,141,362,877,4.559999999999999,53.69,106,32,14,2,5691,574,591,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fairlro01,2442,7184,931,1913,307,33,215,1044,35,33,1052,877,129,40,96,65,157,2255,1851,50273,10769,773,122,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
falkecy01,332,771,48,117,11,4,1,47,7,0,39,107,0,4,43,0,0,330,0,0,100,727,52,26,0,0,0,0,0,130,123,330,266,180,27,8,6825,2090,678,23,690,1164,32.77,39.9,0,93,69,0,7939,48,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fellebo01,570,1282,99,193,28,13,8,99,1,2,100,505,0,3,100,0,15,570,34,843,146,510,25,28,0,0,0,0,0,266,162,570,484,279,44,21,11481,3271,1384,224,1764,2581,4.130000000000001,60.88,6,75,60,13,16180,52,1557,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1
fergujo01,1013,3001,407,719,121,11,122,445,22,12,562,607,64,9,17,35,86,974,851,22887,4253,384,68,59,84,178,452,236,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fernaal01,266,126,7,22,8,0,3,14,0,0,9,35,0,0,10,1,4,263,261,5281,125,297,15,32,0,0,0,0,0,107,87,263,261,33,10,0,5281,1693,731,190,552,1252,2.262,37.92,29,38,35,2,7370,1,804,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fernasi01,307,539,28,98,15,2,1,34,1,0,16,209,0,2,67,5,12,307,300,5600,25,160,6,5,0,0,0,0,0,114,96,307,300,25,9,1,5600,1421,696,191,715,1743,3.4299999999999997,60.38,33,22,41,19,7668,2,749,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fernato01,2158,7911,1057,2276,414,92,94,844,246,138,690,784,48,64,67,61,161,2076,1998,52650,3214,5544,196,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ferreri01,1884,6028,687,1692,324,45,28,734,29,35,931,277,0,10,103,0,55,1806,0,0,7248,1127,135,139,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ferrewe01,548,1176,175,329,57,12,38,208,2,0,129,185,0,0,40,0,0,387,0,0,153,533,17,31,0,0,0,0,0,193,128,374,323,227,17,13,7869,2845,1177,132,1040,985,4.960000000000001,101.24,0,35,23,6,11568,43,1382,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fieldce01,1470,5157,744,1313,200,7,319,1008,2,6,693,1316,76,43,0,46,169,915,889,22479,7382,694,70,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0
fingero01,945,180,10,31,3,0,2,9,0,0,3,45,0,0,18,0,2,944,37,5104,108,253,14,23,0,0,0,0,0,114,118,944,37,4,2,341,5104,1474,549,123,492,1299,4.27,73.35,109,40,39,7,6942,709,615,0,0,0,7,0,0,1,0,0,0,4,0,0,0,1,1,0,1
finlech01,524,53,3,3,1,0,0,1,0,0,0,26,0,0,6,0,1,524,467,9592,122,325,46,25,0,0,0,0,0,200,173,524,467,63,15,0,9592,3069,1366,304,1332,2610,4,70.71,36,130,76,22,13638,24,1517,14,15,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finlest01,2583,9397,1443,2548,449,124,304,1167,320,118,844,1299,69,53,91,75,152,2488,2300,62156,5667,133,72,38,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0
