playerID,daysActive,BatG,BatBA,BatHR,FieldG,FieldPercent,PitchW,PitchL,PitchKBB,allStarCount,Cy_Young_Award,Gold_Glove_Award,Silver_Slugger,MVP,avgSalary,inducted
cunnibi01,621,123,0.208333,1.33333,122,0.712525,0,0,0,0,0,0,0,0,0,0
cunnibi02,1172,318,0.285714,2.25,273,0.825033,0,0,0,0,0,0,0,0,0,0
cunnibr01,1186,108,0.137615,0,105,0.79044,13,24,0.767075,0,0,0,0,0,0,0
cunnibr02,542,54,0,0,54,0.73335,4,2,1.7298,0,0,0,0,0,0,0
cunnige01,1844,162,0.22381,0.2,144,0.932917,16,25,0.909825,0,0,0,0,0,0,0
cunnijo01,4309,1141,0.291493,4.92308,1047,0.987995,0,0,0,2,0,0,0,0,0,0
cunnimi01,21,6,0.333333,0,5,1,1,0,1.6667,0,0,0,0,0,0,0
cunnira01,276,14,0.153846,0,13,1,0,0,0,0,0,0,0,0,0,0
cunnito01,1091,67,0.206612,0,52,0.6515,0,0,0,0,0,0,0,0,507500,0
cuppyni01,3399,314,0.23302,0.1,313,0.926793,162,98,0.94394,0,0,0,0,0,0,0
curledo01,10,10,0.108108,0,10,0.907,0,0,0,0,0,0,0,0,0,0
currela01,48,8,0,0,8,1,0,2,0.5,0,0,0,0,0,0,0
currepe01,3,3,0.333333,0,3,0.4941,0,0,0,0,0,0,0,0,0,0
curribi01,17,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0
curricl01,514,55,0.155039,0,53,0.933975,15,23,0.975075,0,0,0,0,0,0,0
currimu01,21,6,0,0,6,0.5,0,0,0.8889,0,0,0,0,0,0,0
curripe01,80,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
curryge01,53,3,0,0,3,1,0,3,0.0833,0,0,0,0,0,0,0
curryji01,3205,10,0.228571,0,10,0.908367,0,0,0,0,0,0,0,0,0,0
curryst01,13,3,0,0,3,1,0,1,0.2857,0,0,0,0,0,0,0
curryto01,2286,129,0.245791,2,72,0.8789,0,0,0,0,0,0,0,0,0,0
currywe01,2,2,0.25,0,2,0.5,0,2,0.3333,0,0,0,0,0,0,0
curtich01,3462,1204,0.264127,8.41667,1144,0.984092,0,0,0,0,0,0,0,0,1287900,0
curticl01,1454,136,0.158537,0,136,0.9347,28,61,0.8111,0,0,0,0,0,0,0
curtico01,103,31,0.186441,1,23,1,0,0,0,0,0,0,0,0,420400,0
curtier01,69,56,0.260664,0.5,56,0.8292,0,0,0,0,0,0,0,0,0,0
curtifr01,1,2,0.222222,0,2,1,0,0,0,0,0,0,0,0,0,0
curtige01,5,5,0.421053,0,5,0.8333,0,0,0,0,0,0,0,0,0,0
curtiha01,38,6,0.222222,0,6,0.9091,0,0,0,0,0,0,0,0,0,0
curtija01,739,69,0.182927,0.5,69,0.969375,14,19,1.1331,0,0,0,0,0,0,0
curtije01,109,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
curtijo01,5160,445,0.175487,0,438,0.966475,89,97,1.49104,0,0,0,0,0,0,0
curtive01,1103,16,0,0,16,1,0,1,0.511133,0,0,0,0,0,0,0
curtiza01,90,21,0,0,21,1,0,1,0.7692,0,0,0,0,0,0,0
curtrgu01,1184,331,0.276056,2.25,278,0.976225,0,0,0,0,0,0,0,0,0,0
cushmed01,2654,147,0.159509,0,149,0.6344,62,80,3.92853,0,0,0,0,0,0,0
cusicja01,523,114,0.173554,1,87,0.974267,0,0,0,0,0,0,0,0,0,0
cusicto01,1028,95,0.192771,0,99,0.734771,0,0,0,0,0,0,0,0,0,0
custja01,3591,670,0.24205,10.5,231,0.729087,0,0,0,0,0,0,0,0,1503750,0
cuthbch01,453,147,0.268714,6.5,146,0.73065,0,0,0,0,0,0,0,0,0,0
cuthbne01,4856,452,0.254141,0.8,456,0.782593,0,0,0,0,0,0,0,0,0,0
cutshge01,4088,1516,0.264544,2.08333,1494,0.898593,0,0,0,0,0,0,0,0,0,0
cuyleki01,6194,1879,0.321045,6.73684,1807,0.973272,0,0,0,1,0,0,0,0,0,1
cuylemi01,2943,490,0.237374,1.25,466,0.973562,0,0,0,0,0,0,0,0,223214,0
cvengmi01,2562,146,0.201149,0,144,0.973433,25,40,0.76515,0,0,0,0,0,0,0
cyrer01,9,5,0,0,5,0,0,1,0.6667,0,0,0,0,0,0,0
czajkji01,11,5,0,0,5,1,0,0,0.3333,0,0,0,0,0,0,0
daalom01,3807,392,0.196296,0.153846,392,0.946808,68,78,1.86481,0,0,0,0,0,2280364,0
dacqujo01,3316,267,0.127072,0.0833333,266,0.849425,34,51,1.1013,0,0,0,0,0,0,0
dadepa01,1850,439,0.270373,1.42857,361,0.830962,0,0,0,0,0,0,0,0,0,0
dagenjo01,5,2,0,0,2,1,1,0,0.5,0,0,0,0,0,0,0
daglipe01,49,12,0.0769231,0,12,1,2,4,0.8,0,0,0,0,0,0,0
dagrean01,14,8,0.266667,0,5,0.8182,0,0,0,0,0,0,0,0,0,0
dahlda01,69,63,0.315315,7,59,0.9765,0,0,0,0,0,0,0,0,0,0
dahlebi01,7477,2443,0.272063,4,2432,0.930843,0,0,0,0,0,0,0,0,0,1
dahlgba01,4158,1137,0.261063,5.46667,1104,0.916267,0,0,0,1,0,0,0,0,0,0
dahlkje01,14,5,0,0,5,1,0,0,0.1667,0,0,0,0,0,0,0
daiglca01,2291,34,0.111111,0,33,1,3,4,0.9321,0,0,0,0,0,300000,0
dailebi01,1027,119,0.192308,0.25,119,0.952275,10,7,1.68023,0,0,0,0,0,0,0
dailejo01,81,29,0.177966,0,31,0.66825,0,0,0,0,0,0,0,0,0,0
dailesa01,93,20,0.0588235,0,20,1,2,2,0.7826,0,0,0,0,0,0,0
dailevi01,89,64,0.288618,0,66,0.82965,0,1,0,0,0,0,0,0,0,0
dailyco01,4078,628,0.244354,0.166667,634,0.892826,0,0,0,0,0,0,0,0,0,0
dailyed01,2262,640,0.239409,1.72727,649,0.830829,66,70,0.79759,0,0,0,0,0,0,0
dailyhu01,1938,167,0.156584,0,171,0.737518,73,87,3.67876,0,0,0,0,0,0,0
dalcabr01,3554,316,0.113333,0,316,0.972958,51,49,1.24028,0,0,0,0,0,0,0
daleca01,19,4,0,0,4,0,0,1,0.6667,0,0,0,0,0,0,0
dalege01,1748,91,0.223022,0,90,0.95,21,28,0.80175,0,0,0,0,0,0,0
dalenpe01,14,5,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0
dalesma01,2622,79,0.24031,0.6,67,0.729183,0,0,0,0,0,0,0,0,185000,0
daleybi01,713,66,0.15873,0.666667,67,0.88856,29,16,0.809467,0,0,0,0,0,0,0
daleybu01,3242,248,0.19244,0,248,0.840473,60,64,1.47115,4,0,0,0,0,0,0
daleyjo01,32,18,0.173077,1,17,0.8333,0,0,0,0,0,0,0,0,0,0
daleyju01,301,80,0.25,0.5,71,0.9499,0,0,0,0,0,0,0,0,0,0
daleyma01,1928,112,0,0,112,0.96666,2,3,2.00446,0,0,0,0,0,404000,0
daleype01,2343,391,0.23893,2.57143,367,0.869475,0,0,0,0,0,0,0,0,0,0
daleyto01,2505,183,0.239407,0,136,0.98426,0,0,0,0,0,0,0,0,0,0
dalledo01,3805,746,0.267352,2.75,505,0.97835,0,0,0,0,0,0,0,0,0,0
dallibr01,435,27,0.26,0.5,18,0.721525,0,0,0,0,0,0,0,0,0,0
dalryab01,4902,951,0.288111,3.58333,951,0.865667,0,0,0,0,0,0,0,0,0,0
dalrybi01,16,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
dalrycl01,4171,1079,0.233399,4.58333,1003,0.987,0,0,0,0,0,0,0,0,0,0
daltoja01,2158,345,0.286328,1,311,0.9742,0,0,0,0,0,0,0,0,0,0
daltomi01,15,4,0,0,4,1,0,0,2,0,0,0,0,0,0,0
dalybe01,29,10,0.190476,0,8,0.9,0,0,0,0,0,0,0,0,0,0
dalyge01,11,3,0.111111,0,3,0,0,3,1,0,0,0,0,0,0,0
dalyjo01,694,23,0.269231,0,25,0.921075,0,0,0,0,0,0,0,0,0,0
dalysu01,15,13,0.25,0,13,0.9231,0,0,0,0,0,0,0,0,0,0
dalyto01,7048,1566,0.277934,2.72222,1575,0.911395,0,0,0,0,0,0,0,0,0,0
dalyto02,2926,244,0.238889,0,176,0.863277,0,0,0,0,0,0,0,0,0,0
damasja01,17,5,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0
damicje01,2873,139,0.101351,0.25,139,0.869313,45,52,1.9836,0,0,0,0,0,800362,0
damicje02,34,7,0,0,7,1,0,1,0.6,0,0,0,0,0,0,0
dammabi01,789,60,0.167939,0,60,0.903233,24,15,0.503533,0,0,0,0,0,0,0
damonjo01,6199,2490,0.284408,13.0556,2075,0.985436,0,0,0,2,0,0,0,0,6496412,0
damraha01,19,16,0.196429,0,16,0.8696,0,0,0,0,0,0,0,0,0,0
danekpa01,17,3,0,0,3,1,0,0,0.8333,0,0,0,0,0,0,0
danfoda01,5175,286,0.16,0,286,0.96726,71,66,1.05214,0,0,0,0,0,0,0
daniebe01,1563,526,0.255386,1,504,0.9476,0,0,0,0,0,0,0,0,0,0
daniebe02,2916,233,0.17,0.555556,231,0.83866,45,76,1.09698,0,0,0,0,0,0,0
daniech01,6,3,0.272727,0,3,0.54165,0,2,6,0,0,0,0,0,0,0
danieja01,14,12,0.185185,0,7,1,0,0,0,0,0,0,0,0,0,0
danieja02,163,106,0.187215,2,87,0.9766,0,0,0,0,0,0,0,0,0,0
danieka01,2358,727,0.284859,11.5556,643,0.9831,0,0,0,0,0,0,0,0,825929,0
daniela01,531,109,0.224543,1,111,0.73721,0,0,0,0,0,0,0,0,0,0
daniepe01,2964,14,0.241379,0,14,0.775,2,8,0.79765,0,0,0,0,0,0,0
danieto01,96,76,0.2,0,76,0.4777,0,0,0,0,0,0,0,0,0,0
danisty01,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
danksjo01,3308,247,0.0833333,0,247,0.96131,79,104,2.21108,0,0,0,0,0,7425000,0
danksjo02,1155,184,0.224138,2,157,0.744925,0,0,0,0,0,0,0,0,0,0
dannebu01,7,3,0.25,0,3,0.75,0,0,0,0,0,0,0,0,0,0
danniha01,3344,890,0.285089,5.7,802,0.987618,0,0,0,4,0,0,0,0,0,1
danniik01,9,2,0.5,0,2,0.9167,0,0,0,0,0,0,0,0,0,0
dantofa01,367,50,0.244444,0,48,0.8876,0,0,0,0,0,0,0,0,0,0
dantoja01,65,18,0.176471,0,2,1,0,0,0,0,0,0,0,0,0,0
danziba01,22,6,0.153846,0,3,0.96,0,0,0,0,0,0,0,0,0,0
dappecl01,14,8,0.470588,1,8,1,0,0,0,0,0,0,0,0,0,0
darbyge01,21,4,0.3,0,4,1,1,1,0.3333,0,0,0,0,0,0,0
darcypa01,640,44,0.114754,0,44,0.930867,14,8,1.0705,0,0,0,0,0,0,0
darenvi01,2737,313,0.111111,0,309,0.93294,8,17,1.56906,0,0,0,0,0,415000,0
darincl01,162,64,0.2625,0,57,0.900667,0,0,0,0,0,0,0,0,0,0
darinro01,216,12,0.148148,0,11,0.80705,0,0,0,0,0,0,0,0,0,0
darkal01,5194,1828,0.289375,7.41176,1812,0.900019,0,0,0,3,0,0,0,0,0,1
darlide01,2991,175,0.240446,1.16667,187,0.816979,0,0,0,0,0,0,0,0,0,0
darliro01,4361,402,0.144487,0.133333,382,0.935027,136,116,1.80873,1,0,1,0,0,1629091,1
darnach01,1925,159,0.22807,0.2,113,0.901958,0,0,0,0,0,0,0,0,0,0
darnatr01,1141,281,0.24538,7.5,272,0.99575,0,0,0,0,0,0,0,0,523196,0
darnebo01,628,7,0,0,7,0.5,0,0,0.35715,0,0,0,0,0,0,0
darneja01,282,25,0.225806,1,20,0.89395,0,0,0,0,0,0,0,0,0,0
darnelo01,138,7,0,0,7,0.75,0,2,2.75,0,0,0,0,0,0,0
darrmi02,868,188,0.273063,1.66667,172,0.9965,0,0,0,0,0,0,0,0,215000,0
darroge01,71,17,0.133333,0,17,0.875,2,6,0.5,0,0,0,0,0,0,0
darviyu01,1635,100,0.214286,0.25,100,1,46,30,3.4795,3,0,0,0,0,8750000,0
darwibo01,5436,646,0.251349,6.91667,542,0.693217,0,1,0.75,0,0,0,0,0,0,0
darwida01,7319,722,0.127869,0.08,716,0.913632,171,182,2.65367,0,0,0,0,0,1258267,1
darwije01,1202,38,0,0,38,0.666667,0,2,1.09523,0,0,0,0,0,130500,0
dascedo01,2949,540,0.234286,0.714286,462,0.772567,0,0,0.5,0,0,0,0,0,238750,0
dassofr01,410,18,0.16129,0,18,0.5,4,5,0.6179,0,0,0,0,0,0,0
datzje01,25,7,0.2,0,6,1,0,0,0,0,0,0,0,0,0,0
daubabr01,2493,661,0.259259,11.625,472,0.927475,0,0,0,0,0,0,0,0,697500,0
daubda01,1773,126,0.201149,0,127,0.790114,45,52,0.5643,0,0,0,0,0,0,0
daubeja01,5273,2014,0.303141,3.73333,2002,0.991367,0,0,0,0,0,0,0,1,0,1
dauerri01,3305,1140,0.256986,4.3,1207,0.98257,0,0,0,0,0,0,0,0,480000,1
daughja01,2224,355,0.255599,1.42857,203,0.908392,0,0,0,0,0,0,0,0,148250,0
daultda01,5117,1161,0.245455,9.13333,1087,0.933889,0,0,0,3,0,0,1,0,2135667,1
daussho01,5104,540,0.188612,0.4,539,0.909781,222,182,1.09448,0,0,0,0,0,0,0
davalvi01,6390,1458,0.279313,1.89474,1115,0.95215,0,0,0,1,0,1,0,0,0,1
davalyo01,22,19,0.293103,0,17,0.9348,0,0,0,0,0,0,0,0,0,0
davanje01,2945,262,0.234469,0.333333,225,0.858622,0,0,0,0,0,0,0,0,0,0
davanje02,2945,528,0.25854,3.66667,394,0.982422,0,0,0,0,0,0,0,0,580417,0
davenda01,1963,259,0.103814,0.142857,259,0.944071,73,83,1.27259,0,0,0,0,0,0,0
davenji01,4452,1501,0.257962,5.92308,1465,0.879266,0,0,0,2,0,1,0,0,0,0
davenjo01,648,10,1,0,10,1,0,0,0.57145,0,0,0,0,0,0,0
davenlu01,1083,30,0.380952,0,25,0.668825,1,4,0.4309,0,0,0,0,0,0,0
daveymi01,412,19,0,0,19,0.5,0,0,0.3889,0,0,0,0,0,0,0
daveyto01,1236,114,0,0,114,0.95556,7,6,1.98306,0,0,0,0,0,233333,0
daviara01,170,36,0.0666667,0,36,1,1,5,1.0625,0,0,0,0,0,0,0
davidan01,711,38,0.245283,0.5,14,1,0,0,0,0,0,0,0,0,0,0
davidbi01,719,225,0.235149,0.333333,207,0.972133,0,0,0,0,0,0,0,0,0,0
davidcl01,497,33,0.204545,0,26,0.985725,0,0,0,0,0,0,0,0,0,0
davidcl02,110,12,0.136364,0,10,0.9865,0,0,0,0,0,0,0,0,0,0
davidda01,624,3,1,0,3,0,0,0,0.375,0,0,0,0,0,0,0
davidda02,6,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
davidho01,108,9,0,0,6,1,0,0,0,0,0,0,0,0,0,0
davidma01,1918,413,0.225416,1,346,0.8451,0,0,0,0,0,0,0,0,171333,0
davidma02,1054,32,0.24359,1.5,20,0.9744,0,0,0,0,0,0,0,0,0,0
davidte01,1100,114,0,0,114,0.97638,11,7,1.85486,0,0,0,0,0,0,0
daviech01,4447,117,0.193069,0,88,0.940914,4,6,0.88035,0,0,0,0,0,0,0
daviege01,702,46,0.190141,0,46,0.87365,18,24,0.98955,0,0,0,0,0,0,0
davieje01,56,11,0.4,0,11,1,2,2,1.1765,0,0,0,0,0,0,0
davieky01,3613,153,0.130435,0.222222,152,0.950344,43,65,1.34917,0,0,0,0,0,1658375,0
davieza01,387,34,0.0909091,0,34,0.96775,14,9,2.5763,0,0,0,0,0,0,0
davisal01,2997,1206,0.280425,17.7778,887,0.9931,0,0,0,1,0,0,0,0,987500,0
davisbe01,2200,486,0.236772,4.75,469,0.99527,0,0,0,0,0,0,0,0,637000,0
davisbi01,1343,64,0.180952,0.333333,23,0.9864,0,0,0,0,0,0,0,0,0,0
davisbl01,60,25,0.254237,1,21,0.767,0,0,0,0,0,0,0,0,0,0
davisbo01,798,29,0.2,0,29,0.9375,0,4,1.553,0,0,0,0,0,0,0
davisbo02,3078,290,0.196992,0.75,279,0.974325,0,0,0,0,0,0,0,0,0,0
davisbr01,529,67,0.186567,0,38,0.94335,0,0,0,0,0,0,0,0,0,0
davisbr02,3466,242,0.259668,0.166667,159,0.802617,0,0,0,0,0,0,0,0,0,0
davisbr03,74,33,0.211009,3,32,0.983,0,0,0,0,0,0,0,0,0,0
davisbu01,157,21,0.307692,0,18,0.8333,0,2,0.3051,0,0,0,0,0,0,0
davisbu02,3995,166,0.242826,0.875,130,0.985171,0,0,0,0,0,0,0,0,130000,0
davisch01,6750,2436,0.274415,18.4211,1186,0.9154,0,0,0,3,0,0,0,0,2374778,1
davisch02,3020,1040,0.249662,24.1,960,0.920015,1,0,2,1,0,0,1,0,6889661,0
daviscr01,827,148,0.22973,0.666667,138,0.970471,0,0,0,0,0,0,0,0,0,0
daviscu01,4390,449,0.202952,0.733333,429,0.973187,158,131,1.34049,2,0,0,0,0,0,1
davisda01,449,40,0.157143,0,45,0.69958,16,21,2.2607,0,0,0,0,0,0,0
davisdi01,5183,240,0.197279,0,239,0.95052,75,71,0.71992,0,0,0,0,0,0,0
davisdi02,1907,403,0.265407,3.375,190,0.986112,0,0,0,0,0,0,0,0,0,0
davisdo01,1385,7,0.0769231,0,7,0.333333,0,0,0,0,0,0,0,0,0,0
davisdo02,4341,306,0.0825243,0,306,0.891053,92,108,1.38594,0,0,0,0,0,3612222,0
daviser01,6350,1626,0.268746,15.6667,1432,0.983879,0,0,0,2,0,3,2,0,2128379,1
daviser02,112,10,0,0,10,1,1,0,12,0,0,0,0,0,0,0
davisge01,7057,2368,0.294541,3.65,2359,0.912888,0,1,1.3333,0,0,0,0,0,0,1
davisge02,1178,36,0.180328,0,36,0.864575,7,10,0.938525,0,0,0,0,0,0,0
davisge03,747,49,0.30137,0,28,0.9762,0,0,0,0,0,0,0,0,0,0
davisgl01,3185,1015,0.259478,19,879,0.991464,0,0,0,2,0,0,1,0,1590278,0
davisha01,7921,1755,0.276717,3,1742,0.893829,0,0,0,0,0,0,0,0,0,1
davisha02,1998,327,0.263809,2.33333,298,0.739475,0,0,0,0,0,0,0,0,0,0
davisik01,2356,164,0.234811,0,158,0.9113,0,0,0,0,0,0,0,0,0,0
davisik02,2258,667,0.238921,10.125,625,0.884022,0,0,1,0,0,0,0,0,2272738,0
davisir01,11,6,0.235294,0,5,0.85,0,0,0,0,0,0,0,0,0,0
davisja01,91,48,0.213333,1,26,0.9259,0,0,0,0,0,0,0,0,0,0
davisja02,2203,145,0.0588235,0.125,144,0.923388,22,26,1.55106,0,0,0,0,0,409900,0
davisji01,1176,154,0.0909091,0,154,0.9376,24,26,1.07164,0,0,0,0,0,0,0
davisjj01,977,67,0.179245,0.25,41,0.973675,0,0,0,0,0,0,0,0,308250,0
davisjo01,19,21,0.214286,0,21,0.9697,0,0,0,0,0,0,0,0,0,0
davisjo02,3309,1082,0.24463,11.5455,1048,0.919714,0,0,0,2,0,1,0,0,864444,0
davisjo03,1059,49,0,0,49,0.9145,8,14,1.336,0,0,0,0,0,65000,0
davisjo04,1118,71,0,0,71,0.96155,7,9,1.47827,0,0,0,0,0,75833,0
davisju01,2490,453,0.271619,1.55556,453,0.833233,0,0,0,0,0,0,0,0,0,0
daviska01,2659,107,0,0,107,0.633333,4,10,1.10843,0,0,0,0,0,185000,0
daviskh01,1279,471,0.248737,25.5,369,0.977475,0,0,0,0,0,0,0,0,509250,0
daviski01,4354,575,0.282346,1.9,483,0.87821,0,0,0,0,0,0,0,0,0,0
davisla01,113,21,0.121212,0,20,0.9667,8,4,1.5588,0,0,0,0,0,246500,0
davisle01,2280,348,0.260802,0.6,343,0.802871,0,0,0,0,0,0,0,0,0,0
davisma01,6225,625,0.155689,0.0555556,624,0.860389,51,84,1.80013,2,1,0,0,0,1317222,1
davisma02,3,3,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0
davismi01,365,32,0,0,32,0.5,3,5,0.47725,0,0,0,0,0,0,0
davismi02,3461,963,0.25942,9.1,834,0.893977,0,0,0,0,0,0,0,0,732000,0
davisod01,32,17,0.125,0,14,0.44,0,0,0,0,0,0,0,0,0,0
davispe01,1132,117,0.178378,0,117,0.950625,27,33,0.77735,0,0,0,0,0,0,0
davisra01,3702,1201,0.266612,4.23077,1079,0.847129,0,0,0,0,0,0,0,0,2794722,0
davisro01,2612,295,0.233294,1.66667,261,0.973533,0,0,0,0,0,0,0,0,0,0
davisro02,3710,481,0,0,481,0.943408,47,53,1.90815,1,0,0,0,0,687500,0
davisru01,2535,612,0.256566,10.5,569,0.81535,0,0,0,0,0,0,0,0,771625,0
davissc01,269,8,0,0,8,1,0,0,3,0,0,0,0,0,0,0
davissp01,6337,1458,0.308343,4.27778,1289,0.971395,0,0,0,0,0,0,0,0,0,1
davisst01,7,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0
davisst02,4487,442,0.0625,0,442,0.966127,113,96,1.63029,0,0,0,0,0,1049000,0
davisst03,1486,25,0,0,25,0.666667,3,2,1.18313,0,0,0,0,0,0,0
davisti01,1110,89,0,0,89,0.972225,6,5,1.6689,0,0,0,0,0,162800,0
davisto01,748,42,0.233333,0.5,30,0.77476,0,0,0,0,0,0,0,0,0,0
davisto02,6220,1999,0.293645,6.65217,1445,0.960336,0,0,0,3,0,0,0,0,0,1
davisto03,16,5,0.166667,0,5,0.95455,0,0,0,0,0,0,0,0,0,0
davistr01,759,23,0.121212,0,9,0.7917,0,0,0,0,0,0,0,0,0,0
daviswa01,2583,335,0.25,0,334,0.954488,55,37,2.85008,2,0,0,0,0,3562714,0
daviswi01,3,2,0,0,2,1,1,1,0.5,0,0,0,0,0,0,0
daviswi02,6961,2429,0.279159,9.57895,2323,0.979442,0,0,0,2,0,3,0,0,0,0
daviswo01,5,2,0,0,2,0.5,0,0,0.25,0,0,0,0,0,0,0
dawkitr01,1419,55,0.163265,0,48,0.78186,0,0,0,0,0,0,0,0,0,0
dawlebi01,2272,275,0.214286,0,275,0.976514,27,30,1.6693,1,0,0,0,0,298333,0
dawlejo01,615,8,0,0,8,0.333333,0,0,1.26987,0,0,0,0,0,300000,0
dawsoan01,7323,2627,0.27944,20.8571,2323,0.973,0,0,0,8,0,8,4,1,2146278,1
dawsojo01,1792,59,0.25974,0,59,0.9762,11,17,0.54355,0,0,0,0,0,0,0
daybi01,409,14,0.0465116,0,14,0.857167,1,10,0.678767,0,0,0,0,0,0,0
daybo01,1927,471,0.256299,1.14286,347,0.831829,0,0,0,0,0,0,0,0,0,0
dayde01,56,13,0,0,13,0.5,0,1,0.7778,0,0,0,0,0,0,0
dayetbr01,1483,218,0.258216,2.8,183,0.99762,0,0,0,0,0,0,0,0,100000,0
dayleke01,3989,388,0.209877,0,385,0.816967,33,45,1.60903,0,0,0,0,0,877292,0
daype01,2558,46,0.170732,0,46,0.70455,5,7,1.4162,0,0,0,0,0,0,0
daytogr01,72,25,0,0,25,1,0,1,6.5,0,0,0,0,0,0,0
dayza01,1437,86,0.0571429,0.142857,86,0.995543,21,27,1.06829,0,0,0,0,0,393500,0
deaglre01,484,35,0.117188,0,39,0.44365,17,15,1.50477,0,0,0,0,0,0,0
deagoro01,5,2,0,0,2,1,0,1,1.25,0,0,0,0,0,0,0
dealch01,3364,851,0.256655,0.916667,835,0.863779,0,0,0,0,0,0,0,0,0,0
dealco01,2555,46,0.166667,0.25,45,0.75,3,4,0.67955,0,0,0,0,0,0,0
dealli01,18,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0
dealsn01,90,65,0.207792,0,65,0.9853,0,0,0,0,0,0,0,0,0,0
dealypa01,2074,131,0.240938,0.4,136,0.805938,0,0,0,0,0,0,0,0,0,0
deanch01,2700,533,0.274117,0.333333,319,0.896567,30,46,0.5899,0,0,0,0,0,0,0
deandi01,6209,325,0.224547,0.666667,317,0.806717,150,83,2.02249,4,0,0,0,1,0,1
deando01,109,34,0.26087,0,37,0.4962,4,26,0.9167,0,0,0,0,0,0,0
deaneha01,1190,53,0.24,0,55,0.774,0,0,0,0,0,0,0,0,0,0
deanha01,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
deanpa01,3330,159,0.15625,0,159,0.831867,50,34,1.52459,0,0,0,0,0,0,0
deanpa02,142,19,0,0,19,1,1,6,2.1739,0,0,0,0,0,0,0
deanto01,1474,215,0.179584,1,206,0.826357,0,0,0,0,0,0,0,0,0,0
deanwa01,1182,127,0.25,1.2,96,0.95488,24,36,0.8022,0,0,0,0,0,0,0
dearbu01,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dearmch01,8,11,0.282051,0,11,0.878,0,0,0,0,0,0,0,0,0,0
deasljo01,83,44,0.206897,0,44,0.83455,0,0,0,0,0,0,0,0,0,0
deaslpa01,2674,402,0.244202,0,419,0.866621,0,0,0,0,0,0,0,0,0,0
deazaal01,3471,810,0.261441,4.25,699,0.983583,0,0,0,0,0,0,0,0,2620000,0
debarde01,73,14,0,0,14,1,0,1,1.25,0,0,0,0,0,0,0
deberha01,5129,648,0.267027,1,569,0.9813,0,0,0,0,0,0,0,0,0,0
deberjo01,375,20,0.15,0,20,0.97725,2,5,0.35,0,0,0,0,0,0,0
debusad01,49,38,0.229008,0,39,0.88435,0,0,0,0,0,0,0,0,0,0
debusda01,498,36,0.0454545,0,36,0.97725,3,4,0.9533,0,0,0,0,0,0,0
decasyu01,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
decatar01,1995,153,0.0943396,0,153,0.671186,23,34,0.784771,0,0,0,0,0,0,0
decindo01,5138,1649,0.259081,14.8125,1627,0.902762,0,0,0,1,0,0,1,0,1116667,1
deckeco01,20,8,0,0,3,1,0,0,0,0,0,0,0,0,0,0
deckefr01,1156,5,0.166667,0,6,0.58625,0,0,0,0,0,0,0,0,0,0
deckege01,2557,701,0.276128,2.5,695,0.82293,0,0,0,0,0,0,0,0,0,0
deckeha01,2232,156,0.242105,0.714286,161,0.782474,0,0,0,0,0,0,0,0,0,0
deckeja01,1200,60,0.162162,0.25,36,0.76364,0,0,0,0,0,0,0,0,510000,0
deckejo01,3579,153,0.173913,0.111111,152,0.964156,36,44,1.27117,0,0,0,0,0,0,0
deckema01,12,4,0,0,4,0.6667,0,0,3,0,0,0,0,0,0,0
deckest01,3300,263,0.22093,1.625,229,0.99265,0,0,0,0,0,0,0,0,137667,0
dedearo01,1,2,0.25,0,2,0.8571,0,0,0,0,0,0,0,0,0,0
dedmoje01,1854,250,0.148936,0,251,0.829986,20,16,0.923817,0,0,0,0,0,250000,0
dedriji01,38,6,0,0,6,1,0,0,0.5,0,0,0,0,0,109000,0
dedunsa01,1720,83,0.166667,0,83,0.8262,16,20,1.79096,0,0,0,0,0,486447,0
deegadu01,6,2,0,0,2,1,0,1,1.3333,0,0,0,0,0,0,0
deeji01,17,12,0.125,0,12,0.8596,0,0,0,0,0,0,0,0,0,0
deerijo01,136,19,0.191489,0,19,0.9237,7,7,0.68055,0,0,0,0,0,0,0
deerro01,4353,1155,0.219789,19.1667,1100,0.976731,0,0,0,0,0,0,0,0,1059375,0
deesch01,861,98,0.265385,1,76,0.984433,0,0,0,0,0,0,0,0,0,0
defatto01,82,17,0.125,0,7,1,0,0,0,0,0,0,0,0,0,0
defraju01,1476,191,0.25,0,191,0.80168,7,6,2.09766,0,0,0,0,0,507000,0
defrear01,293,32,0.207547,0.5,13,0.991233,0,0,0,0,0,0,0,0,0,0
degermi01,374,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0
degroja01,840,81,0.183673,0,76,0.981967,30,22,4.23857,1,0,0,0,0,581938,0
