playerID,BatG,BatAB,BatR,BatH,Bat2B,Bat3B,BatHR,BatRBI,BatSB,BatCS,BatBB,BatSO,BatIBB,BatHBP,BatSH,BatSF,BatGIDP,FieldG,FieldGS,FieldInnOuts,FieldPO,FieldA,FieldE,FieldDP,FieldPB,FieldWP,FieldSB,FieldCS,FieldZR,PitchW,PitchL,PitchG,PitchGS,PitchCG,PitchSHO,PitchSV,PitchIPouts,PitchH,PitchER,PitchHR,PitchBB,PitchSO,PitchBAOpp,PitchERA,PitchIBB,PitchWP,PitchHBP,PitchBK,PitchBFP,PitchGF,PitchR,PitchSH,PitchSF,PitchGIDP,allStarCount,AllStar_MVP,Babe_Ruth_Award,Cy_Young_Award,Gold_Glove_Award,DH_Award,Pitching_Crown,Relief_Award,ROY_Award,Silver_Slugger,Batting_Crown,World_Series_MVP,AL_MVP,NL_MVP,inducted
aardsda01,331,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,331,0,1011,11,29,3,2,0,0,0,0,0,16,18,331,0,0,0,69,1011,296,160,41,183,340,2.3169999999999997,46.75,22,12,16,1,1475,141,169,17,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaronha01,3298,12364,2174,3771,624,98,755,2297,240,73,1402,1383,293,32,21,121,328,3020,2977,78413,7436,429,144,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,1,1
aaronto01,437,944,102,216,42,6,13,94,9,8,86,145,3,0,9,6,36,387,206,6472,1317,113,22,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aasedo01,448,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,448,91,3328,67,135,13,10,0,0,0,0,0,66,60,448,91,22,5,82,3328,1085,468,89,457,641,3.2100000000000004,45.41,45,21,7,3,4730,234,503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abadan01,15,21,1,2,0,0,0,0,0,1,4,5,0,0,0,0,1,9,4,138,37,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abadfe01,315,9,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,315,6,822,7,31,2,1,0,0,0,0,0,6,26,315,6,0,0,1,822,260,113,36,99,234,2.0090000000000003,33.36,9,9,11,1,1168,81,119,7,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abadijo01,12,49,4,11,0,0,0,5,1,0,0,3,0,0,0,0,0,12,0,0,129,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbated01,855,3044,355,772,99,43,11,324,142,0,289,16,0,33,93,0,0,830,0,0,1872,2368,315,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbeybe01,79,225,21,38,3,3,0,17,3,0,21,54,0,0,4,0,0,79,0,0,17,134,22,4,0,0,0,0,0,22,40,79,66,52,0,1,1704,686,285,18,192,161,1.7700000000000002,28.07,0,18,0,0,0,12,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbeych01,451,1751,307,492,67,46,19,280,93,0,167,105,0,23,18,0,0,451,0,0,917,90,99,18,0,0,0,0,0,0,0,1,0,0,0,0,6,6,1,0,0,0,0.51,4.5,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbotda01,3,7,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,2,3,1,1,0,1,39,19,9,0,8,1,0,6.23,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbotfr01,160,513,48,107,21,6,1,49,14,0,19,0,0,8,20,0,0,153,0,0,768,185,40,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbotgl01,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,206,3858,113,187,17,12,0,0,0,0,0,62,83,248,206,37,5,0,3858,1405,627,162,352,484,3.3000000000000003,51.98,28,18,32,5,5509,13,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbotje01,233,596,82,157,33,2,18,83,6,5,38,91,2,3,5,7,12,185,140,3688,299,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbotji01,263,21,0,2,0,0,0,3,0,0,0,10,0,0,3,0,1,263,254,5022,72,300,9,16,0,0,0,0,0,87,108,263,254,31,6,0,5022,1779,791,154,620,888,2.37,49.46,30,53,32,11,7211,5,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
abbotku01,702,2044,273,523,109,23,62,242,22,11,133,571,11,17,21,12,37,616,504,13474,938,1262,79,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbotky01,57,31,2,3,1,0,0,2,0,0,1,19,0,0,6,0,0,57,22,556,6,25,1,0,0,0,0,0,0,4,17,57,22,0,0,0,556,207,107,26,79,124,1.2200000000000002,33.77,0,13,2,3,815,4,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbotod01,22,70,2,13,2,1,0,6,3,0,6,20,0,0,6,0,0,21,0,0,52,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbotpa01,162,20,2,5,1,0,0,2,0,0,0,6,0,0,5,0,0,162,112,2162,61,76,6,8,0,0,0,0,0,43,37,162,112,1,0,0,2162,682,394,101,393,496,2.677,66.14,17,37,21,0,3187,17,421,8,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aberal01,168,100,5,14,0,0,0,6,0,0,8,41,0,0,8,1,2,168,19,924,23,79,6,6,0,0,0,0,0,24,25,168,30,7,0,14,1168,398,181,29,160,169,2.16,43.55,10,8,6,0,1698,76,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abercda01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abercre01,180,386,65,86,20,2,9,34,18,8,21,123,2,7,5,2,3,134,96,2624,272,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abernbi01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,4,3,1,1,0,0.44,13.5,0,0,0,0,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abernbr01,232,868,97,212,36,5,8,79,21,7,60,93,1,7,16,4,15,228,217,5782,445,590,22,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abernte01,7,5,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,7,0,0,3,4,1,0,0,0,0,0,0,0,3,7,2,1,0,0,61,31,25,0,17,13,0.98,26.02,0,1,0,0,107,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abernte02,681,181,12,25,3,0,0,9,0,0,6,74,0,2,15,0,4,681,34,3439,92,304,21,16,0,0,0,0,0,63,69,681,34,7,2,148,3443,1010,441,70,592,765,4.15,67.41,80,35,45,3,4963,416,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abernwo01,16,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,0,0,1,6,0,0,0,0,0,0,0,1,1,16,1,0,0,1,126,36,17,5,11,6,0.63,12.38,0,0,0,0,164,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aberscl01,63,179,25,45,7,3,5,26,0,0,25,44,0,0,0,0,6,49,0,0,76,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ablesha01,14,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,1,12,2,0,0,0,0,0,0,1,5,14,8,4,0,0,214,79,32,1,30,41,0.8400000000000001,15.76,0,5,1,1,181,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abnersh01,392,840,89,191,39,4,11,71,6,8,43,153,10,7,5,7,14,333,199,5979,566,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abramca01,567,1611,257,433,64,19,32,138,12,18,304,290,2,7,16,4,22,445,208,5500,850,33,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abramge01,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,10,5,0,3,1,0.5,9.64,0,0,0,0,24,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abregjo01,6,9,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,6,5,72,1,6,1,0,0,0,0,0,0,1,1,6,5,0,0,0,72,32,17,3,12,13,0.35,6.38,1,0,0,0,109,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abreubo01,2425,8480,1453,2470,574,59,288,1363,400,128,1476,1840,115,33,7,85,165,2138,2088,54870,3958,136,73,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
abreujo01,9,28,4,6,1,0,1,3,0,0,4,4,0,0,0,0,1,8,0,0,9,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abreujo02,458,1793,235,537,101,6,91,308,3,3,137,396,33,41,0,14,51,376,376,9990,3165,213,27,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
abreuju01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,20,6,2,1,3,12,0.231,2.7,0,0,5,0,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abreuto01,224,579,61,147,39,6,6,60,2,4,22,116,2,5,1,8,20,168,120,3375,164,327,19,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abreuwi01,38,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,133,3,2,0,0,0,0,0,0,0,0,1,38,0,0,0,0,133,57,36,10,19,38,1.3279999999999998,41.65,2,2,2,1,207,6,39,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstebi01,170,619,54,150,22,10,1,76,21,0,29,0,0,4,29,0,0,163,0,0,1685,93,41,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accarje01,262,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,262,0,854,13,35,1,5,0,0,0,0,0,10,20,262,0,0,0,38,854,288,136,24,111,205,3.0039999999999996,53.49,16,10,9,2,1222,115,143,5,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aceveal01,204,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,204,15,1141,24,38,6,5,0,0,0,0,0,31,16,204,15,0,0,29,1141,333,162,48,129,282,1.689,28.29,6,5,28,6,1599,91,172,6,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acevejo01,104,101,2,8,2,0,0,4,0,0,5,61,0,1,12,1,2,104,59,1105,19,39,0,3,0,0,0,0,0,18,25,104,59,1,0,1,1105,420,235,71,113,253,1.36,27.75,14,9,12,2,1628,11,246,14,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aceveju01,367,65,4,6,2,0,0,0,0,0,3,33,0,0,6,0,2,367,34,1710,42,68,8,1,0,0,0,0,0,28,40,367,34,0,0,53,1710,597,274,72,226,350,2.283,45.08,34,20,28,4,2488,165,316,11,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
achteaj01,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,186,3,5,1,0,0,0,0,0,0,2,1,45,0,0,0,0,186,69,27,13,21,33,0.8300000000000001,13.13,2,0,1,0,267,22,30,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ackerji01,467,54,2,9,1,0,0,1,0,0,2,32,0,0,0,0,1,467,32,2713,73,161,2,11,0,0,0,0,0,33,49,467,32,0,0,30,2713,918,399,82,329,482,3.19,47.52,40,31,32,2,3868,159,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ackerto01,153,77,10,5,0,0,0,2,0,0,12,46,0,1,6,0,1,153,23,1141,19,49,1,1,0,0,0,0,0,19,13,153,23,5,1,8,1141,365,174,43,150,256,0.99,16.01,20,6,17,0,1629,35,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ackledu01,635,2125,261,512,94,18,46,216,31,12,194,419,10,5,11,12,25,610,545,14709,1144,805,18,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acklefr01,5,6,0,2,1,0,0,1,0,0,1,4,0,0,0,0,0,5,4,58,0,6,0,0,0,0,0,0,0,1,0,5,4,0,0,0,58,17,9,4,11,17,0.5,10.61,0,1,0,0,84,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acostcy01,107,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,107,0,558,6,21,4,3,0,0,0,0,0,13,9,107,0,0,0,27,558,143,55,15,77,109,0.92,13.76,8,4,12,1,768,74,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acosted01,57,29,1,1,0,0,0,0,0,0,1,15,0,0,0,0,0,57,8,413,10,13,1,1,0,0,0,0,0,6,9,57,8,3,1,1,413,153,62,12,39,70,0.95,20.69,8,6,4,2,594,22,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acostjo01,55,60,4,9,1,0,0,1,1,0,11,22,0,0,3,0,0,55,0,0,5,38,1,0,0,0,0,0,0,10,10,55,13,6,1,4,640,265,107,9,68,45,1.01,16.79,0,4,0,0,939,28,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acostma01,233,6,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,233,0,744,19,37,4,6,0,0,0,0,0,13,13,233,0,0,0,9,744,234,110,30,117,219,1.459,23.05,10,14,8,0,1070,78,122,9,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acostme01,180,436,56,111,9,7,0,37,17,8,63,46,0,4,19,0,0,136,0,0,191,18,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acrema01,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,381,5,9,1,0,0,0,0,0,0,9,6,114,0,0,0,2,381,135,73,16,68,98,1.04,20.98,9,3,5,1,582,32,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actama99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adairbi99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adairje01,1165,4019,378,1022,163,19,57,366,29,29,208,499,31,17,41,30,149,1167,1053,28316,2380,2878,103,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adairji01,18,76,9,21,3,1,0,3,1,0,1,8,0,0,2,0,0,18,0,0,37,55,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamecr01,154,293,30,63,8,4,2,20,2,4,27,63,1,5,4,0,6,91,58,1672,95,191,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsac01,302,99,9,12,0,0,0,2,0,0,6,14,0,0,8,0,2,302,0,0,14,108,5,7,0,0,0,0,0,41,33,302,7,2,0,49,1658,541,213,26,224,171,1.77,34.03,0,15,8,0,2379,218,247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsau01,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,176,1,6,1,0,0,0,0,0,0,2,0,53,0,0,0,1,176,73,41,8,21,44,0.919,22.6,1,1,0,0,267,21,44,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsba01,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,35,0,0,482,0,0,58,648,17,17,0,0,0,0,0,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,5.1499999999999995,70.94,0,26,47,2,11947,89,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
adamsbe01,267,678,37,137,17,4,2,45,9,0,23,79,0,1,23,0,0,251,0,0,802,257,34,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsbo01,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,10,5,1,3,1,0.41,7.94,0,0,0,0,28,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsbo02,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,1,5,1,0,0,0,36,21,7,0,3,5,0.73,10.5,0,0,0,0,60,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsbo03,1281,4019,591,1082,188,49,37,303,67,30,414,447,1,17,78,5,62,1066,234,6022,1748,2262,158,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
adamsbo04,15,24,2,6,1,0,2,2,0,0,0,5,0,0,0,0,0,3,3,81,26,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsbu01,576,2003,282,532,96,12,50,249,12,0,234,281,0,13,42,0,35,527,0,0,1339,35,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsda01,47,55,1,8,0,0,1,3,0,0,3,18,0,0,1,0,0,47,0,0,14,47,3,1,0,0,0,0,0,4,11,47,16,6,0,3,513,182,71,5,65,54,19.98,8.14,0,8,8,0,576,24,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsda02,43,140,10,27,5,1,2,13,0,0,9,43,0,2,1,0,4,44,38,1020,56,76,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsdi01,37,89,9,18,2,3,2,11,0,0,2,18,0,0,2,0,0,27,0,0,171,17,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsdo01,8,14,1,3,0,0,0,1,0,0,1,3,0,0,0,0,1,4,3,78,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsge01,4,13,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsgl01,661,1617,152,452,79,5,34,225,6,10,111,183,8,4,9,19,47,145,115,2661,183,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamshe01,95,337,39,88,8,6,0,18,4,2,22,24,0,2,3,0,5,85,0,0,212,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsji01,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsjo01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,12,9,4,0,2,0,0.44,9,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsjo02,44,10,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,44,11,331,9,15,3,0,0,0,0,0,0,5,6,44,11,0,0,0,331,121,60,19,37,77,0.5800000000000001,19.12,0,0,9,1,484,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamska01,30,32,0,1,0,0,0,0,0,0,0,16,0,0,1,0,0,30,0,0,2,33,3,0,0,0,0,0,0,1,9,30,12,3,0,0,345,119,64,5,48,62,0.6799999999999999,13.71,0,4,2,0,503,14,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsla01,6,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsma01,455,1381,160,373,81,5,55,210,4,4,89,340,7,5,0,11,27,363,329,8727,2861,245,24,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsmi01,11,6,1,2,0,1,0,1,0,0,0,4,0,0,1,0,0,11,4,76,2,3,0,0,0,0,0,0,0,0,4,11,4,0,0,0,76,28,21,3,22,14,0.88,22.27,2,2,0,1,122,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsmi02,100,118,27,23,5,0,3,9,2,1,32,29,0,2,0,0,2,44,27,763,57,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsmi03,410,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,1222,32,43,1,4,0,0,0,0,0,21,20,408,0,0,0,4,1222,316,109,33,126,409,2.4570000000000003,35.99,12,7,6,0,1653,60,122,13,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsre01,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,1,1,0,0,0,0,0,0,1,8,0,0,0,0,36,18,11,1,7,8,0.35,8.25,0,0,0,0,59,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsri01,11,23,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,4,20,2,0,0,0,0,0,0,2,5,11,6,3,1,0,188,63,25,1,24,25,0.26,3.59,0,0,8,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsri02,120,247,35,53,5,1,4,16,3,2,10,37,3,5,7,0,5,113,67,1978,99,254,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsru01,286,884,125,218,46,7,17,113,15,5,85,118,2,5,8,11,14,262,225,6078,331,573,46,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsry01,29,89,9,25,4,0,0,7,0,0,6,25,0,1,0,0,7,26,24,639,47,62,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamssp01,1424,5557,844,1588,249,48,9,394,154,50,453,223,0,28,136,0,14,1384,0,0,2287,3748,230,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
